trial_id,number_of_countries,min_end_date,max_end_date,comp_date,has_results,includes_pip,rare_disease,phase,bioequivalence_study,health_volunteers,trial_status,terminated,sponsor_status,name_of_sponsor
2011-004579-35,14,2015-05-22,2015-06-09,12,1,0,0,3,0,0,1,0,1,"Pfizer Inc, 235 East 42nd Street, New York, New York 10017, USA"
2011-004580-79,14,2016-04-27,2016-05-27,12,1,0,0,3,0,0,2,0,1,PFIZER LIMITED
2011-004581-14,15,,,0,0,0,0,3,0,0,0,0,1,PFIZER LIMITED
2011-004583-30,1,,,0,0,0,0,2,0,0,0,0,1,BIAL Industrial Farmaceutica
2011-004584-67,3,2014-03-04,2014-03-04,2,1,1,0,1,0,0,2,0,1,Sanofi-Aventis Recherche & Développement
2011-004585-15,1,,,0,0,0,0,2,0,0,1,1,0,Charité - Universitätsmedizin Berlin
2011-004587-29,5,2012-08-28,2012-08-28,4,1,0,0,3,0,0,2,0,1,Alcon Research Ltd.
2011-004589-14,1,,,0,0,0,0,3,0,0,0,0,1,Respicopea Limited
2011-004590-90,9,2014-12-09,2015-01-19,7,1,0,0,3,0,0,2,0,1,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc"
2011-004592-36,2,2013-04-16,2013-04-16,1,1,0,0,3,0,0,2,0,1,Galderma R&D
2011-004593-29,1,,,0,0,0,0,2,0,0,0,0,0,University of Cologne
2011-004594-82,1,2014-02-19,2014-02-19,1,0,0,0,3,0,0,1,1,1,Schur Pharmazeutika GmbH & Co. KG
2011-004608-39,1,,,0,0,0,0,2,0,0,0,0,0,G.I.M.EM.A. Gruppo Italiano Malattie EMatologiche dell'Adulto
2011-004609-26,1,,,0,0,0,0,3,0,0,0,0,1,Laboratoires Bouchara-Recordati
2011-004610-42,1,2013-04-04,2013-04-04,1,0,0,0,4,0,1,1,0,0,London School of Hygiene and Tropical Medicine
2011-004612-31,3,,,0,1,0,1,3,0,0,2,0,1,Actelion pharmaceuticals Ltd
2011-004613-17,1,,,0,0,0,0,4,0,0,0,0,0,Inst of Ophtalmology Lund University hospital
2011-004616-36,12,2016-09-26,2016-09-26,7,1,0,0,3,0,0,2,0,1,AstraZeneca AB
2011-004617-16,1,,,0,0,0,0,4,0,0,0,0,0,AZIENDA OSPEDALIERA S. PAOLO (A.O. DI RILIEVO NAZIONALE)
2011-004618-40,9,2013-06-04,2016-06-04,6,1,0,0,2,0,0,2,0,1,Amgen Inc.
2011-004621-26,1,2016-01-12,2016-01-12,1,0,0,0,3,0,0,1,0,0,Medical University Graz
2011-004622-96,10,2013-06-07,2013-06-24,8,1,0,0,3,0,0,2,0,1,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc. (referred to as Merck)"
2011-004627-12,1,,,0,0,0,0,2,0,0,1,0,0,SOGUG - Spanish Oncology Genitourinary Group
2011-004631-31,1,2014-03-20,2014-03-20,1,1,0,1,3,0,0,1,0,1,United Therapeutics Corp.
2011-004636-66,1,2012-12-10,2012-12-10,1,0,0,0,4,0,1,1,0,0,Uppsala University Hospital
2011-004638-32,1,,,0,1,0,0,3,0,1,4,0,1,GlaxoSmithKline Biologicals
2011-004640-21,1,2012-09-17,2012-09-17,1,0,0,0,2,0,0,1,0,1,Creabilis Limited
2011-004641-41,2,2012-10-23,2012-10-23,2,1,0,0,2,0,0,1,0,1,AstraZeneca AB
2011-004644-22,1,,,0,1,0,0,3,0,1,4,0,1,GlaxoSmithKline Biologicals
2011-004650-25,1,,,0,1,0,0,3,0,1,4,0,1,GlaxoSmithKline Biologicals
2011-004651-40,3,2015-09-30,2015-09-30,3,1,0,1,2,0,0,1,0,1,NOXXON PHARMA AG
2011-004653-31,4,2012-04-18,2012-04-30,4,1,0,0,3,0,0,1,1,1,Novartis Pharma Services AG
2011-004657-11,1,,,0,0,0,0,2,0,0,0,0,0,FONDAZIONE PROGETTO EMATOLOGIA
2011-004659-37,4,2013-11-20,2013-11-20,3,1,0,0,3,0,0,1,0,1,SCS Boehringer Ingelheim Comm.V
2011-004660-30,4,2013-11-26,2013-11-26,3,1,0,0,3,0,0,1,0,1,Boehringer Ingelheim RCV GmbH & Co KG
2011-004665-32,3,2013-12-31,2014-02-14,3,1,0,0,3,0,0,1,0,1,Novo Nordisk A/S
2011-004666-15,1,,,0,0,0,0,2,0,0,0,0,1,The Medicines Company
2011-004667-76,1,2012-09-28,2012-09-28,1,1,0,0,2,0,0,1,0,1,Cardoz AB
2011-004668-31,10,2015-09-15,2015-09-15,6,1,0,0,3,0,0,2,0,1,SHIRE PHARMACEUTICALS LTD
2011-004670-28,1,2014-10-23,2014-10-23,1,1,0,0,4,0,0,1,0,0,"Aarhus University Hospital, Dept of Endocrinology and Internel Medicine (MEA)"
2011-004671-37,1,,,0,0,0,0,2,0,0,1,0,0,GRUPO ESPAÑOL DE INVESTIGACION EN NEUROONCOLOGIA
2011-004672-11,4,2017-04-24,2017-04-27,3,1,0,1,2,0,0,2,0,1,NOXXON PHARMA AG
2011-004676-11,1,2014-04-04,2014-04-04,1,1,0,0,3,0,0,1,0,1,Janssen-Cilag International N.V.
2011-004681-15,1,2013-10-14,2013-10-14,1,0,0,1,3,0,0,1,0,0,Medizinische Universität Graz
2011-004682-32,1,,,0,0,0,0,2,0,0,0,0,0,FONDAZIONE ISTITUTO SAN RAFFAELE-G.GIGLIO
2011-004683-30,1,,,0,0,0,0,2,0,0,0,0,0,VU University Medical
2011-004686-32,1,,,0,0,0,0,3,0,0,0,0,0,Leiden University Medical Center
2011-004687-30,4,2015-11-06,2015-11-06,3,0,0,2,3,0,0,2,0,1,Merrimack Pharmaceuticals Inc.
2011-004690-87,1,2013-08-23,2013-08-23,1,1,0,0,2,0,0,1,0,1,AstraZeneca AB
2011-004692-36,1,,,0,0,0,0,3,0,0,0,0,0,HOSPITAL UNIVERSITARI DE BELLVITGE
2011-004693-29,1,,,0,0,0,0,2,0,0,1,1,0,ISTITUTO NAZIONALE DELLE MALATTIE INFETTIVE LAZZARO SPALLANZANI
2011-004695-11,7,2015-05-15,2015-05-15,4,1,0,0,3,0,0,2,0,1,Bristol-Myers Squibb International Corporation
2011-004697-28,1,2014-04-09,2014-04-09,1,1,0,0,3,0,0,1,0,1,Dr. W. Schwabe GmbH & Co. KG
2011-004698-98,5,,,0,0,0,0,3,0,0,2,1,0,UNIVERSITY OF COLOGNE
2011-004701-24,5,,,0,0,0,1,0,0,0,2,0,1,Genzyme Corporation
2011-004702-17,1,,,0,0,0,0,4,0,0,0,0,0,Department of Anaesthesia
2011-004704-38,1,2014-02-19,2014-02-19,1,0,0,0,2,0,0,1,0,0,GBG Forschungs GmbH
2011-004710-42,5,2013-07-31,2013-08-12,4,1,0,0,3,0,0,2,0,1,SCS Boehringer Ingelheim Comm.V
2011-004711-23,1,2015-03-20,2015-03-20,1,0,0,0,4,0,0,1,0,0,Leeds Dental Institute
2011-004714-41,1,,,0,0,0,0,3,0,0,0,0,0,GBG Forschungs GmbH
2011-004718-40,1,,,0,0,0,0,3,0,0,0,0,0,AISAR ASSOCIAZIONE ITALIANA PER LO STUDIO DEGLI ANTIMICROBICI E DELLE RESISTENZE
2011-004720-35,6,,,0,0,0,0,4,0,0,0,0,0,"The Karolinska Instutute, ClinTRID"
2011-004724-35,6,2014-07-15,2014-07-24,3,1,0,0,3,0,0,2,0,1,JANSSEN-CILAG INTERNATIONAL N.V.
2011-004725-27,1,2012-05-24,2012-05-24,1,1,0,0,2,0,1,1,0,1,Reckitt Benckiser Healthcare (UK) Ltd
2011-004726-10,2,,,0,0,0,0,3,0,0,0,0,1,Amarin Pharma Inc.
2011-004728-36,9,,,0,0,0,1,3,0,0,0,0,1,"INTERCEPT PHARMACEUTICALS, INC."
2011-004729-29,1,,,0,0,0,0,2,0,0,0,0,0,FUNDACION GELTAMO
2011-004730-34,1,,,0,0,0,0,2,0,0,0,0,0,OSPEDALE PEDIATRICO BAMBINO GESU' DI ROMA
2011-004733-14,1,,,0,0,0,0,4,0,0,1,1,0,Medizinische Universität Wien
2011-004734-33,1,,,0,1,1,0,2,0,1,4,0,1,GlaxoSmithKline Biologicals
2011-004735-32,1,2017-04-20,2017-04-20,1,0,0,0,2,0,0,1,0,1,SOTIO a.s.
2011-004742-18,4,2015-04-21,2015-04-21,4,1,1,1,1,0,0,1,0,1,"Merckle GmbH, a member of the ratiopharm group, a subsidiary of Teva Pharmaceutical Industries Ltd. Germany"
2011-004744-22,1,,,0,0,0,0,3,0,0,0,0,0,UNICANCER
2011-004745-40,1,,,0,0,0,0,4,0,0,0,0,0,Hull and East Yorkshire Hospitals NHS Trust.
2011-004748-23,1,,,0,0,0,0,4,0,0,1,1,0,Neurologisk Afdeling
2011-004749-41,1,,,0,0,0,0,4,0,0,0,0,0,TweeSteden hospital
2011-004751-39,1,,,0,1,1,0,3,0,1,4,0,1,GlaxoSmithKline Biologicals
2011-004755-39,3,2015-05-05,2015-05-05,3,1,0,0,2,0,0,1,0,1,"Genentech, Inc."
2011-004759-37,5,2012-09-27,2012-09-28,5,1,0,0,2,0,0,1,0,1,Chiesi Farmaceutici SpA
2011-004760-29,1,,,0,0,0,0,3,0,1,1,0,0,Maria Victoria Ruiz Arzalluz
2011-004761-33,1,,,0,0,0,1,2,0,0,0,0,0,Imperial College
2011-004762-15,1,,,0,0,0,0,4,0,0,1,0,0,VU Univeristy Medical Centre
2011-004763-72,7,2012-03-13,2013-12-30,7,1,0,0,2,0,0,1,1,1,BRISTOL-MYERS SQUIBB INTERNATIONAL CORPORATION
2011-004764-30,1,2017-10-24,2017-10-24,1,0,0,0,2,0,0,1,0,0,CHU Nantes
2011-004765-32,5,2013-07-05,2013-07-05,2,0,0,0,3,0,0,2,1,1,Sigma-Tau Industrie Farmaceutiche Riunite S.p.A.
2011-004770-28,7,2013-07-04,2013-07-10,5,0,0,0,3,0,0,2,1,1,Sigma-Tau Industrie Farmaceutiche Riunite S.p.A.
2011-004771-36,6,2015-12-29,2015-12-29,6,1,0,0,2,0,0,1,0,1,Valneva Austria GmbH
2011-004775-36,1,2015-01-21,2015-01-21,1,1,0,0,3,0,0,1,0,1,GET SRL
2011-004777-89,1,2015-09-04,2015-09-04,1,0,0,0,4,0,1,1,0,1,Cassella-med GmbH & Co. KG
2011-004779-35,2,2014-05-05,2014-05-13,2,1,0,0,2,0,0,1,1,1,Institut de Recherches Internationales Servier
2011-004780-75,1,2014-01-24,2014-01-24,1,1,0,0,2,0,0,1,1,1,AbbVie Deutschland GmbH & Co. KG
2011-004783-30,4,2016-09-28,2016-09-28,4,1,0,1,2,0,0,1,0,1,Sanofi aventis recherche et développement
2011-004787-30,1,2016-04-04,2016-04-04,1,0,0,0,3,0,0,1,1,0,Charite Universitaetsmedizin Berlin
2011-004789-14,6,2015-07-01,2015-07-01,5,1,0,0,3,0,0,1,1,1,Sunovion Pharmaceuticals Inc.
2011-004790-90,2,2013-11-05,2013-11-05,2,1,0,0,3,0,0,1,0,1,SUNOVION PHARMACEUTICALS INC.
2011-004791-11,5,2013-12-19,2013-12-19,5,1,0,0,3,0,0,1,0,1,Galderma R&D SNC
2011-004792-36,10,,,0,0,0,0,3,0,0,2,0,1,BRISTOL-MYERS SQUIBB INTERNATIONAL CORPORATION
2011-004795-11,8,2016-01-08,2016-02-18,5,1,0,0,3,0,0,1,0,1,JANSSEN-CILAG INTERNATIONAL N.V.
2011-004798-99,1,,,0,0,0,1,1,0,0,1,0,0,Weill Medical College of Cornell University
2011-004800-40,6,2016-02-17,2016-02-17,4,1,0,1,3,0,0,2,0,1,GLAXOSMITHKLINE RESEARCH & DEVELOPMENT LTD.
2011-004801-25,1,,,0,0,0,1,1,0,0,1,0,0,Fundación Sanitaria para el Fomento de la Investigación Sanitaria y Biomédica de la Comunidad Valenciana (FISABIO)
2011-004803-19,2,2013-01-09,2013-01-09,2,1,0,0,2,0,0,1,0,1,AstraZeneca AB
2011-004804-38,1,2012-12-19,2012-12-19,1,0,0,1,2,0,1,1,0,1,ViroDefense Inc
2011-004808-37,1,,,0,0,0,1,2,0,0,0,0,0,FONDAZIONE CENTRO S. RAFFAELE DEL MONTE TABOR
2011-004810-41,5,2014-06-20,2014-06-20,4,1,0,0,3,0,0,1,0,1,F. Hoffmann-La Roche Ltd
2011-004811-21,1,,,0,0,0,0,4,0,1,0,0,0,UZLeuven
2011-004812-40,5,2013-06-24,2013-06-24,2,1,0,0,2,0,0,2,1,1,AstraZeneca AB
2011-004815-22,1,2014-05-01,2014-05-01,1,0,0,0,4,0,1,1,0,3,Research Institute of Biological Psychiatry Sct. Hans
2011-004820-37,1,,,0,0,0,0,2,0,0,0,0,0,Fundación FISEVI
2011-004822-85,1,2017-05-12,2017-05-12,1,0,0,0,2,0,0,1,0,0,ABCSG (Austrian Breast & Colorectal Cancer Study Group)
2011-004823-11,1,,,0,0,0,0,3,0,0,0,0,0,AZIENDA OSPEDALIERA UNIVERSITARIA CAREGGI
2011-004825-29,1,,,0,0,0,0,4,0,0,0,0,0,Instituto de Investigaciones del Sueño
2011-004826-87,1,,,0,0,0,0,3,0,0,0,0,0,Fundacion Progreso y Salud
2011-004829-27,1,,,0,0,0,0,4,0,0,0,0,0,Universitetssjukhuset i Linköping
2011-004830-32,1,,,0,0,0,0,4,0,0,0,0,1,"FAES FARMA, S.A."
2011-004834-32,1,,,0,0,0,0,3,0,0,0,0,0,FONDAZIONE CENTRO S. RAFFAELE DEL MONTE TABOR
2011-004835-30,3,,,0,0,0,1,2,0,0,0,0,0,"Department of Medicine, Haugesund Hospital"
2011-004836-76,1,,,0,0,0,0,4,0,0,0,0,0,Urologkliniken USÖ
2011-004844-23,2,,,0,1,0,0,2,0,0,3,0,1,AMGEN INC.
2011-004845-42,3,2013-05-20,2013-05-20,3,1,0,0,2,0,0,1,1,1,Amgen Inc.
2011-004847-35,1,,,0,0,0,0,2,0,0,0,0,0,University Medical Center Hamburg-Eppendorf
2011-004849-40,3,2013-10-24,2013-11-14,2,1,0,0,2,0,0,2,0,1,AbbVie Deutschland GmbH & Co. KG
2011-004852-20,1,,,0,1,0,0,2,0,0,0,0,1,"ALK-Abelló, S.A."
2011-004853-18,6,,,0,0,1,1,3,0,0,2,0,1,"PTC THERAPEUTICS, INC."
2011-004854-25,1,,,0,0,0,1,2,0,0,0,0,0,Cardiff University
2011-004860-31,1,2016-09-01,2016-09-01,1,0,0,0,4,0,1,1,0,0,Medical University of Vienna
2011-004867-65,2,,,0,1,1,1,1,0,0,3,0,1,Novartis Pharma Services AG
2011-004868-30,9,,,0,0,0,2,2,0,0,3,0,0,University Medical Centre Hamburg - Eppendorf
2011-004870-26,1,2013-04-02,2013-04-02,1,1,0,0,3,0,0,1,0,1,Novartis Pharma GmbH
2011-004878-29,1,,,0,0,0,0,4,0,0,0,0,0,St. Antonius Hospital
2011-004879-36,1,,,0,1,0,0,4,0,1,4,0,1,GlaxoSmithKline Biologicals
2011-004885-14,6,2014-09-24,2014-09-24,3,1,0,0,3,0,0,2,0,1,BRISTOL-MYERS SQUIBB INTERNATIONAL CORPORATION
2011-004886-34,2,2015-10-01,2015-10-01,2,0,0,0,3,0,0,1,0,1,"OptiNose US, Inc"
2011-004887-31,1,,,0,0,0,0,3,0,0,0,0,1,"OptiNose US, Inc"
2011-004889-15,13,2015-03-02,2015-04-07,11,1,0,0,3,0,0,1,1,1,Janssen-Cilag International N.V.
2011-004890-10,1,,,0,1,0,0,3,0,1,0,0,0,Newcastle upon Tyne Hospitals NHS Foundation Trust
2011-004891-12,3,2015-04-16,2015-04-16,3,1,0,0,3,0,1,1,0,1,GlaxoSmithKline S.A.
2011-004893-28,1,,,0,0,0,1,2,0,0,0,0,0,AZIENDA SANITARIA OSPEDALIERA O.I.R.M. - S. ANNA
2011-004894-96,1,,,0,0,0,0,4,0,0,0,0,0,Mikko Hippeläinen
2011-004895-13,1,,,0,0,0,0,4,0,0,0,0,0,"Medizinische Universität Wien, Universitätsklinik für Anästhesie, Allgemeine Intensivmedizin und Schmerztherapie"
2011-004901-25,1,,,0,1,1,0,1,1,0,4,0,1,GlaxoSmithKline Research and Development Ltd
2011-004905-26,3,2015-08-18,2015-08-18,3,1,0,0,3,0,1,1,0,1,GlaxoSmithKline Biologicals
2011-004906-12,1,,,0,0,0,0,4,0,0,1,0,0,"Erling Bjerregaard Pedersen, Medicinsk forskningsafsnit, Regionshospitalet Holstebro"
2011-004908-37,1,,,0,0,0,1,2,0,0,0,0,0,FONDAZIONE CENTRO S. RAFFAELE DEL MONTE TABOR
2011-004910-41,1,,,0,0,0,0,4,0,0,0,0,0,University of Southampton
2011-004912-43,1,2015-01-15,2015-01-15,1,1,0,0,1,0,0,1,0,0,Arbeitsgemeinschaft medikamentöse Tumortherapie gemeinnützige GmbH
2011-004914-40,4,2015-12-04,2015-12-04,2,1,1,0,1,0,0,2,1,1,"Pfizer Inc, 235 East 42nd Street, New York, NY 10017"
2011-004915-22,5,,,0,0,1,0,2,0,0,0,0,1,"Pfizer Inc, 235 East 42nd Street, New York, New York 10017"
2011-004916-51,10,2014-10-28,2014-10-30,5,0,0,0,3,0,0,2,1,1,SPECTRUM PHARMACEUTICALS INC
2011-004923-11,16,2015-08-07,2015-09-10,14,1,0,0,3,0,0,2,1,1,AMGEN INC.
2011-004927-11,1,2014-12-15,2014-12-15,1,0,0,0,2,0,0,1,0,1,CytRx Corporation
2011-004928-35,4,2014-06-03,2014-06-03,2,1,0,0,3,0,0,2,0,1,Janssen-Cilag International NV
2011-004930-33,2,2013-10-18,2013-10-18,2,1,0,0,3,0,0,1,0,1,Novo Nordisk A/S
2011-004931-30,4,2013-10-28,2014-04-09,2,1,0,2,3,0,1,2,0,1,NOVARTIS VACCINES AND DIAGNOSTICS S.R.L.
2011-004934-32,1,,,0,0,1,1,2,0,0,4,0,0,National Cancer Institute
2011-004935-30,1,,,0,0,0,0,4,0,0,0,0,0,U.L.S.S. 9 DI TREVISO
2011-004936-75,1,,,0,1,0,0,2,0,0,0,0,0,Cambridge University Hospitals NHS Foundation Trust and University of Cambridge
2011-004942-16,4,,,0,0,0,0,3,0,0,2,0,1,AstraZeneca AB
2011-004943-32,1,,,0,0,0,0,3,0,0,0,0,0,"Irish Clinical Oncology Research Group CLG, trading as Cancer Trials Ireland"
2011-004944-23,1,2014-05-01,2014-05-01,1,0,0,0,4,0,0,1,1,0,Charité Universitätsmedizin
2011-004951-38,1,,,0,0,0,0,2,0,0,0,0,0,AZIENDA USL DI FORLI'
2011-004953-17,1,2014-11-01,2014-11-01,1,0,0,0,2,0,1,1,0,0,Technical university Dresden
2011-004955-38,1,,,0,0,0,0,3,0,0,0,0,0,"AMC, Amsterdam"
2011-004959-39,16,2015-07-09,2015-09-30,11,1,0,0,3,0,0,2,1,1,Novartis Pharma Services AG
2011-004963-56,6,2014-10-23,2014-12-01,4,1,0,0,3,0,0,2,0,1,"Gilead Sciences, Inc."
2011-004964-32,6,2013-03-20,2013-06-21,2,1,1,0,3,0,0,1,0,1,KOWA RESEARCH EUROPE LTD
2011-004966-13,1,,,0,1,0,0,2,0,0,0,0,1,Novartis Pharma Services AG
2011-004967-65,1,,,0,0,0,0,2,0,0,0,0,1,SOTIO a.s.
2011-004974-27,1,,,0,0,0,1,2,0,0,0,0,0,University Medical Center Groningen
2011-004977-10,2,,,0,0,0,0,0,0,0,3,0,0,"University Hospital Basel, Cardiology"
2011-004980-63,5,2015-07-01,2015-07-01,4,1,0,0,3,0,0,2,0,1,Allergan Ltd.
2011-004981-13,1,2013-01-11,2013-01-11,1,1,0,0,2,0,0,1,0,1,Helsinn Healthcare SA
2011-004982-33,1,2013-05-07,2013-05-07,1,0,0,0,2,0,0,1,1,1,CytRx Corporation
2011-004983-32,6,2014-04-17,2014-06-10,4,1,1,0,3,0,0,2,0,1,KOWA RESEARCH EUROPE LTD
2011-004984-55,1,,,0,0,0,0,3,0,0,1,1,0,SOCIETA' ITALIANA DI NEFROLOGIA
2011-004985-14,1,2017-05-22,2017-05-22,1,0,0,0,2,0,0,1,0,1,Sotio a.s.
2011-004986-34,1,2016-06-27,2016-06-27,1,1,0,0,2,0,0,1,0,1,SOTIO a.s.
2011-004988-68,1,,,0,0,0,0,4,0,0,0,0,0,Hospital General Universitario de Alicante
2011-004989-16,1,,,0,0,0,0,4,0,0,0,0,0,Ghent University Hospital
2011-004990-10,1,,,0,0,0,0,1,0,0,0,0,0,Sahlgrenska Academy
2011-004994-94,7,2015-05-22,2015-05-22,5,1,0,0,3,0,0,1,1,1,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc."
2011-004995-13,1,,,0,0,0,0,3,0,0,0,0,0,Erasmus MC
2011-004996-35,1,2015-03-18,2015-03-18,1,1,0,0,4,0,0,1,0,0,University of Dundee
2011-004997-27,1,,,0,0,0,0,3,0,0,0,0,0,"ISTITUTO NAZIONALE PER LO STUDIO E LA CURA DEI TUMORI - FONDAZIONE \""G. PASCALE\"
2011-004998-83,1,2013-07-09,2013-07-09,1,1,0,0,1,0,0,1,0,1,Merz Pharmaceuticals GmbH
2011-005001-78,1,2015-03-28,2015-03-28,1,0,0,0,4,0,0,1,0,0,"Medizinische Universität Wien, Universitätsklinik für Psychiatrie u. Psychotherapie, Abteil. für biologische Psychiatrie"
2011-005002-30,1,2012-12-14,2012-12-14,1,0,0,0,2,0,0,1,1,0,ICORG-the All Ireland co-operative Oncology Research group
2011-005003-32,1,,,0,0,0,0,3,0,0,0,0,0,"VU University Medical Center, Department of Medical Oncology"
2011-005007-33,1,,,0,0,0,0,3,0,0,1,1,1,Laboratorios Biomendi S.A.U.
2011-005008-14,1,2012-09-05,2012-09-05,1,1,0,0,2,0,0,1,0,1,Galapagos SASU
2011-005011-93,1,2013-04-23,2013-04-23,1,1,0,0,4,0,0,1,0,0,University of Dundee and NHS Tayside
2011-005014-12,2,2014-07-15,2014-07-15,1,1,0,0,1,0,0,1,0,1,"Shionogi & Co., Ltd."
2011-005015-82,1,,,0,1,1,1,3,0,0,4,0,1,Octapharma AG
2011-005017-37,1,,,0,0,0,0,3,0,0,0,0,0,DIPAK Consortium
2011-005018-13,2,2014-02-04,2014-02-04,1,1,0,0,3,0,0,2,0,1,LEO Pharma A/S
2011-005019-96,8,,,0,0,1,0,3,0,0,3,0,1,Amgen Inc
2011-005021-48,6,2012-08-01,2012-08-01,3,0,0,0,3,0,0,2,1,1,Teva Pharmaceutical Industries
2011-005023-40,1,,,0,0,0,1,1,0,0,0,0,0,University of Birmingham
2011-005026-21,1,,,0,0,0,0,3,0,0,0,0,1,"KYTHERA Biopharmaceuticals, Inc."
2011-005029-31,1,,,0,0,0,1,2,0,0,4,0,0,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP)
2011-005030-19,6,2013-10-31,2013-10-31,5,1,0,0,2,0,0,1,1,1,Vectura Limited
2011-005031-96,1,,,0,0,0,0,2,0,0,0,0,0,Dr. Antonio Llombart Cussac
2011-005032-26,1,,,0,1,0,0,3,0,1,4,0,1,GlaxoSmithKline Biologicals
2011-005036-26,1,2012-06-14,2012-06-14,1,0,0,0,2,0,0,1,1,1,Funxional Therapeutics Ltd
2011-005037-39,1,2013-10-31,2013-10-31,1,0,0,0,2,0,0,1,1,1,Lukács és Társa Gyógyszerkereskedelmi Betéti Társaság
2011-005040-10,4,2016-09-09,2016-09-09,1,1,0,1,1,0,0,2,1,1,Prosensa Therapeutics BV
2011-005042-35,5,2016-09-09,2016-09-09,2,1,1,1,1,0,0,2,1,1,Prosensa Therapeutics BV
2011-005045-13,1,2014-10-07,2014-10-07,1,0,0,0,4,0,0,1,0,1,Novartis Pharma GmbH
2011-005047-27,1,,,0,0,0,0,4,0,0,1,0,0,CIBERES (Centro de Investigación Biomédica en Red Enfermedades Respiratorias)
2011-005049-11,7,,,0,0,0,2,3,0,0,2,0,1,ADVANCED ACCELERATOR APPLICATIONS
2011-005054-59,1,2012-10-17,2012-10-17,1,0,0,0,2,0,0,1,0,1,Biotie Therapies Inc.
2011-005055-14,5,,,0,1,0,0,3,0,0,2,0,1,Gilead Sciences Inc.
2011-005057-31,6,2017-09-18,2017-09-18,4,0,0,0,3,0,0,2,0,1,APOTEX Inc.
2011-005058-70,2,2013-03-14,2013-03-14,1,0,0,0,3,0,0,1,1,1,APOTEX Inc.
2011-005059-15,1,,,0,0,0,0,4,0,1,0,0,0,uzleuven
2011-005060-26,3,2014-10-02,2014-10-02,3,1,0,0,3,0,2,1,0,1,PURDUE PHARMA L.P.
2011-005061-20,4,2014-10-09,2014-10-09,4,0,0,0,3,0,0,1,1,1,Purdue Pharma L.P.
2011-005065-21,2,2013-10-02,2013-10-02,2,1,0,0,4,0,0,1,0,1,Auxilium UK Limited
2011-005066-38,1,,,0,1,0,1,2,0,0,0,0,1,Novartis Pharmaceuticals UK Ltd
2011-005078-40,1,,,0,1,1,0,3,0,1,4,0,0,Statens Serum Institut
2011-005081-38,7,2016-07-15,2016-07-15,1,0,0,0,3,0,0,2,0,1,PIERRE FABRE MEDICAMENT
2011-005082-21,1,,,0,0,0,0,2,0,0,1,0,0,University of Cologne
2011-005085-37,5,2015-11-20,2015-11-20,2,0,0,1,1,0,1,2,1,1,Novartis Pharma Services AG
2011-005086-20,1,,,0,0,0,0,4,0,1,1,0,0,Centre for Human Drug Research (CHDR)
2011-005090-22,1,,,0,0,0,0,2,0,0,0,0,0,Southend Hospital
2011-005091-42,2,2016-07-27,2016-07-27,1,0,0,0,1,0,0,2,0,1,Allergan Limited
2011-005095-41,1,,,0,0,0,0,3,0,0,0,0,0,UNIVERSITA' CAMPUS BIOMEDICO
2011-005100-14,8,2013-07-02,2013-07-05,6,1,0,0,2,0,0,1,0,1,Novartis Pharma Services AG
2011-005101-79,1,,,0,1,1,0,3,0,1,4,0,1,Sanofi Pasteur
2011-005102-30,1,,,0,0,0,0,3,0,1,0,0,0,University of Oxford
2011-005103-32,7,2014-07-29,2014-10-28,4,0,0,0,2,0,0,2,0,1,Lilly S.A.
2011-005107-33,1,,,0,0,0,0,4,0,0,0,0,0,AZIENDA UNIVERSITARIA POLICLINICO UMBERTO I DI ROMA
2011-005108-14,1,2012-08-24,2012-08-24,1,1,1,0,2,0,0,1,0,1,Chiesi Farmaceutici S.p.A.
2011-005109-56,8,2014-12-05,2014-12-05,6,1,0,0,3,0,0,2,0,1,sanofi-aventis Recherche & Développement
2011-005111-91,1,2012-04-10,2012-04-10,1,0,0,0,2,0,1,1,0,0,CHU de Clermont-Ferrand
2011-005114-11,1,,,0,0,0,0,3,0,0,0,0,0,AZIENDA USL DI FORLI'
2011-005115-82,7,2013-10-02,2013-12-15,7,0,0,0,3,0,0,1,0,1,"Santarus, Inc."
2011-005121-49,1,2016-03-17,2016-03-17,1,1,0,1,2,0,0,1,0,1,Bristol-Myers Squibb International Corporation
2011-005124-18,1,,,0,0,0,0,4,0,1,1,0,0,Leiden University Medical Center
2011-005127-40,1,2012-11-13,2012-11-13,1,1,0,0,2,0,0,1,0,1,Abbott GmbH & Co. KG
2011-005132-26,13,,,0,0,0,0,3,0,0,2,0,1,BRISTOL-MYERS SQUIBB INTERNATIONAL CORPORATION
2011-005134-19,1,,,0,1,0,0,4,0,0,0,0,0,University of Birmingham
2011-005136-25,1,,,0,0,0,0,4,0,0,0,0,0,Matti Eskelinen
2011-005138-21,1,2013-11-08,2013-11-08,1,0,0,0,2,0,0,1,0,1,Targacept Inc.
2011-005145-12,1,2014-08-01,2014-08-01,1,0,0,0,2,0,0,1,0,0,"University of Athens, Medical School"
2011-005150-62,2,,,0,0,0,0,1,0,0,0,0,0,LYSARC
2011-005151-13,1,,,0,0,0,0,4,0,0,0,0,0,University of Manchester
2011-005152-34,1,,,0,0,0,0,3,0,0,1,0,0,José Miguel Cisneros Herreros
